SeniorCitizen,tenure,MonthlyCharges,TotalCharges,IsNewCustomer,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,HighMonthlyCharges,TenureGroup_1-2yr,TenureGroup_2-4yr,TenureGroup_4+yr,CustomerValue,TenureGroup_1-2yr,TenureGroup_2-4yr,TenureGroup_4+yr,AvgMonthlySpend,Churn
0,64,20.2,1277.75,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,False,False,True,1292.8,False,False,True,19.657692307692308,0
0,57,19.6,1170.55,0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,0,False,False,True,1117.2,False,False,True,20.181896551724137,0
1,1,70.45,70.45,1,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,False,False,False,70.45,False,False,False,35.225,1
1,72,88.05,6425.65,0,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,1,False,False,True,6339.599999999999,False,False,True,88.02260273972603,0
0,8,71.15,563.65,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,1,False,False,False,569.2,False,False,False,62.62777777777777,1
0,61,101.05,5971.25,0,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,1,False,False,True,6164.05,False,False,True,96.31048387096774,0
0,64,84.3,5289.05,0,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,1,False,False,True,5395.2,False,False,True,81.37,0
1,71,23.95,1756.2,0,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0,False,False,True,1700.45,False,False,True,24.391666666666666,0
0,65,99.05,6416.7,0,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,True,False,False,1,False,False,True,6438.25,False,False,True,97.22272727272727,0
0,3,19.6,61.35,1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,False,False,False,58.800000000000004,False,False,False,15.3375,0
0,1,45.65,45.65,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,False,False,False,45.65,False,False,False,22.825,1
0,30,64.5,1929.95,0,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,0,False,True,False,1935.0,False,True,False,62.25645161290323,0
0,15,69.5,1071.4,0,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,0,True,False,False,1042.5,True,False,False,66.9625,0
0,8,68.55,564.35,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,0,False,False,False,548.4,False,False,False,62.705555555555556,0
0,7,95.0,655.5,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,1,False,False,False,665.0,False,False,False,81.9375,1
0,70,108.15,7930.55,0,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False,1,False,False,True,7570.5,False,False,True,111.69788732394366,0
0,62,86.1,5215.25,0,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,1,False,False,True,5338.2,False,False,True,82.78174603174604,0
0,6,19.7,113.5,1,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,False,False,False,118.19999999999999,False,False,False,16.214285714285715,0
0,14,80.9,1152.8,0,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,True,False,False,1132.6000000000001,True,False,False,76.85333333333332,0
0,22,84.15,1821.95,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1,True,False,False,1851.3000000000002,True,False,False,79.21521739130435,0
0,22,20.15,419.9,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,True,False,False,443.29999999999995,True,False,False,18.256521739130434,0
0,16,64.25,1024.0,0,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,0,True,False,False,1028.0,True,False,False,60.23529411764706,0
0,10,25.7,251.6,0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0,False,False,False,257.0,False,False,False,22.87272727272727,0
0,13,56.0,764.55,0,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,True,False,False,728.0,True,False,False,54.61071428571428,0
0,20,82.4,1592.35,0,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,True,False,False,1648.0,True,False,False,75.82619047619048,1
0,2,69.7,135.2,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,False,False,False,139.4,False,False,False,45.06666666666666,0
0,53,73.9,3958.25,0,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,1,False,False,True,3916.7000000000003,False,False,True,73.30092592592592,0
0,11,20.6,233.9,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,False,False,False,226.60000000000002,False,False,False,19.491666666666667,0
0,69,19.9,1363.45,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,False,False,True,1373.1,False,False,True,19.477857142857143,0
0,4,70.9,273.0,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,False,False,False,283.6,False,False,False,54.6,1
0,72,89.05,6254.45,0,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,1,False,False,True,6411.599999999999,False,False,True,85.67739726027396,0
1,58,45.3,2651.2,0,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,0,False,False,True,2627.3999999999996,False,False,True,44.93559322033898,1
0,16,20.4,321.4,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,0,True,False,False,326.4,True,False,False,18.905882352941177,0
0,43,84.25,3539.25,0,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,1,False,True,False,3622.75,False,True,False,80.4375,0
0,2,104.4,242.8,1,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,1,False,False,False,208.8,False,False,False,80.93333333333334,1
0,14,81.95,1181.75,0,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,1,True,False,False,1147.3,True,False,False,78.78333333333333,0
0,53,94.85,5000.2,0,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,1,False,False,True,5027.049999999999,False,False,True,92.59629629629629,1
0,32,20.55,654.55,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0,False,True,False,657.6,False,True,False,19.834848484848482,0
0,34,24.7,780.2,0,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,0,False,True,False,839.8,False,True,False,22.291428571428572,0
1,15,74.45,1145.7,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,True,False,False,1116.75,True,False,False,71.60625,1
1,7,76.45,503.6,0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,535.15,False,False,False,62.95,1
0,15,105.35,1559.25,0,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,1,True,False,False,1580.25,True,False,False,97.453125,0
0,61,20.55,1252.0,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0,False,False,True,1253.55,False,False,True,20.193548387096776,0
0,1,29.95,29.95,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,29.95,False,False,False,14.975,1
0,1,45.3,45.3,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,False,False,45.3,False,False,False,22.65,0
0,8,84.5,662.65,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,False,False,False,676.0,False,False,False,73.62777777777778,1
0,33,74.75,2453.3,0,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,1,False,True,False,2466.75,False,True,False,72.15588235294118,0
0,13,79.25,1111.65,0,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,1,True,False,False,1030.25,True,False,False,79.40357142857144,1
0,1,24.8,24.8,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,False,False,False,24.8,False,False,False,12.4,1
0,20,51.8,1023.85,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,True,False,False,1036.0,True,False,False,48.75476190476191,0
0,3,30.4,82.15,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,False,False,False,91.19999999999999,False,False,False,20.5375,0
0,13,19.65,244.8,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,0,True,False,False,255.45,True,False,False,17.485714285714288,0
0,40,56.6,2379.1,0,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,False,True,False,2264.0,False,True,False,58.02682926829268,0
0,43,71.9,3173.35,0,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,True,False,False,1,False,True,False,3091.7000000000003,False,True,False,72.12159090909091,0
0,6,91.0,531.0,1,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,1,False,False,False,546.0,False,False,False,75.85714285714286,1
